chemical_mesh_c021082	drug2gene_in_hsa04020	gene_1131
chemical_mesh_c021148	drug2gene_in_hsa04020	gene_147
chemical_mesh_c021148	drug2gene_in_hsa04020	gene_148
chemical_mesh_c021182	drug2gene_in_hsa04020	gene_5731
chemical_mesh_c023470	drug2gene_in_hsa04020	gene_776
chemical_mesh_c024523	drug2gene_in_hsa04020	gene_147
chemical_mesh_c024523	drug2gene_in_hsa04020	gene_154
chemical_mesh_c025725	drug2gene_in_hsa04020	gene_154
chemical_mesh_c026189	drug2gene_in_hsa04020	gene_135
chemical_mesh_c032473	drug2gene_in_hsa04020	gene_148
chemical_mesh_c034600	drug2gene_in_hsa04020	gene_775
chemical_mesh_c034600	drug2gene_in_hsa04020	gene_778
chemical_mesh_c035100	drug2gene_in_hsa04020	gene_776
chemical_mesh_c036007	drug2gene_in_hsa04020	gene_154
chemical_mesh_c036089	drug2gene_in_hsa04020	gene_147
chemical_mesh_c036089	drug2gene_in_hsa04020	gene_154
chemical_mesh_c037293	drug2gene_in_hsa04020	gene_153
chemical_mesh_c038806	drug2gene_in_hsa04020	gene_776
chemical_mesh_c045914	drug2gene_in_hsa04020	gene_3274
chemical_mesh_c047766	drug2gene_in_hsa04020	gene_154
chemical_mesh_c050134	drug2gene_in_hsa04020	gene_778
chemical_mesh_c050699	drug2gene_in_hsa04020	gene_776
chemical_mesh_c050883	drug2gene_in_hsa04020	gene_776
chemical_mesh_c050883	drug2gene_in_hsa04020	gene_778
chemical_mesh_c052424	drug2gene_in_hsa04020	gene_8913
chemical_mesh_c054218	drug2gene_in_hsa04020	gene_779
chemical_mesh_c055806	drug2gene_in_hsa04020	gene_6915
chemical_mesh_c056595	drug2gene_in_hsa04020	gene_779
chemical_mesh_c058351	drug2gene_in_hsa04020	gene_775
chemical_mesh_c059141	drug2gene_in_hsa04020	gene_10800
chemical_mesh_c059427	drug2gene_in_hsa04020	gene_778
chemical_mesh_c060285	drug2gene_in_hsa04020	gene_775
chemical_mesh_c060285	drug2gene_in_hsa04020	gene_778
chemical_mesh_c060343	drug2gene_in_hsa04020	gene_779
chemical_mesh_c061004	drug2gene_in_hsa04020	gene_778
chemical_mesh_c061679	drug2gene_in_hsa04020	gene_776
chemical_mesh_c061679	drug2gene_in_hsa04020	gene_779
chemical_mesh_c063119	drug2gene_in_hsa04020	gene_6915
chemical_mesh_c064357	drug2gene_in_hsa04020	gene_147
chemical_mesh_c064970	drug2gene_in_hsa04020	gene_778
chemical_mesh_c065927	drug2gene_in_hsa04020	gene_774
chemical_mesh_c065927	drug2gene_in_hsa04020	gene_779
chemical_mesh_c066425	drug2gene_in_hsa04020	gene_775
chemical_mesh_c067553	drug2gene_in_hsa04020	gene_2903
chemical_mesh_c067818	drug2gene_in_hsa04020	gene_148
chemical_mesh_c067818	drug2gene_in_hsa04020	gene_775
chemical_mesh_c067818	drug2gene_in_hsa04020	gene_779
chemical_mesh_c072383	drug2gene_in_hsa04020	gene_2066
chemical_mesh_c073340	drug2gene_in_hsa04020	gene_3274
chemical_mesh_c076559	drug2gene_in_hsa04020	gene_155
chemical_mesh_c084641	drug2gene_in_hsa04020	gene_1128
chemical_mesh_c084641	drug2gene_in_hsa04020	gene_1133
chemical_mesh_c084811	drug2gene_in_hsa04020	gene_153
chemical_mesh_c084811	drug2gene_in_hsa04020	gene_155
chemical_mesh_c093875	drug2gene_in_hsa04020	gene_10800
chemical_mesh_c098107	drug2gene_in_hsa04020	gene_3358
chemical_mesh_c100113	drug2gene_in_hsa04020	gene_3356
chemical_mesh_c100113	drug2gene_in_hsa04020	gene_3357
chemical_mesh_c100228	drug2gene_in_hsa04020	gene_153
chemical_mesh_c100286	drug2gene_in_hsa04020	gene_8913
chemical_mesh_c118563	drug2gene_in_hsa04020	gene_778
chemical_mesh_c118563	drug2gene_in_hsa04020	gene_779
chemical_mesh_c510790	drug2gene_in_hsa04020	gene_154
chemical_mesh_c520025	drug2gene_in_hsa04020	gene_155
chemical_mesh_c525726	drug2gene_in_hsa04020	gene_2066
chemical_mesh_c525749	drug2gene_in_hsa04020	gene_5731
chemical_mesh_c530299	drug2gene_in_hsa04020	gene_2149
chemical_mesh_c542859	drug2gene_in_hsa04020	gene_1128
chemical_mesh_c549647	drug2gene_in_hsa04020	gene_154
chemical_mesh_c573971	drug2gene_in_hsa04020	gene_1131
chemical_mesh_c576952	drug2gene_in_hsa04020	gene_154
chemical_mesh_c588122	drug2gene_in_hsa04020	gene_1129
chemical_mesh_d000109	drug2gene_in_hsa04020	gene_1129
chemical_mesh_d000109	drug2gene_in_hsa04020	gene_1139
chemical_mesh_d000527	drug2gene_in_hsa04020	gene_5731
chemical_mesh_d000628	drug2gene_in_hsa04020	gene_136
chemical_mesh_d000638	drug2gene_in_hsa04020	gene_147
chemical_mesh_d000802	drug2gene_in_hsa04020	gene_185
chemical_mesh_d001285	drug2gene_in_hsa04020	gene_1131
chemical_mesh_d001285	drug2gene_in_hsa04020	gene_1133
chemical_mesh_d002040	drug2gene_in_hsa04020	gene_147
chemical_mesh_d002040	drug2gene_in_hsa04020	gene_153
chemical_mesh_d002046	drug2gene_in_hsa04020	gene_153
chemical_mesh_d002078	drug2gene_in_hsa04020	gene_154
chemical_mesh_d002260	drug2gene_in_hsa04020	gene_5737
chemical_mesh_d002354	drug2gene_in_hsa04020	gene_153
chemical_mesh_d002976	drug2gene_in_hsa04020	gene_154
chemical_mesh_d003994	drug2gene_in_hsa04020	gene_5137
chemical_mesh_d004025	drug2gene_in_hsa04020	gene_1131
chemical_mesh_d004155	drug2gene_in_hsa04020	gene_3269
chemical_mesh_d004298	drug2gene_in_hsa04020	gene_1816
chemical_mesh_d004809	drug2gene_in_hsa04020	gene_146
chemical_mesh_d004809	drug2gene_in_hsa04020	gene_153
chemical_mesh_d004837	drug2gene_in_hsa04020	gene_153
chemical_mesh_d004837	drug2gene_in_hsa04020	gene_154
chemical_mesh_d004874	drug2gene_in_hsa04020	gene_146
chemical_mesh_d004878	drug2gene_in_hsa04020	gene_148
chemical_mesh_d005013	drug2gene_in_hsa04020	gene_8912
chemical_mesh_d005039	drug2gene_in_hsa04020	gene_148
chemical_mesh_d005039	drug2gene_in_hsa04020	gene_155
chemical_mesh_d005275	drug2gene_in_hsa04020	gene_775
chemical_mesh_d005444	drug2gene_in_hsa04020	gene_8913
chemical_mesh_d005576	drug2gene_in_hsa04020	gene_109
chemical_mesh_d005576	drug2gene_in_hsa04020	gene_115
chemical_mesh_d005576	drug2gene_in_hsa04020	gene_196883
chemical_mesh_d005711	drug2gene_in_hsa04020	gene_776
chemical_mesh_d006594	drug2gene_in_hsa04020	gene_154
chemical_mesh_d006919	drug2gene_in_hsa04020	gene_3269
